 year month  day  day numero  hours  utc_msecs  time  
        2010           1           1           1  0.78095388         2811434   1104540411.4339828     
        2010           1           1           1  0.78109282         2811934   1104540411.9341612     
        2010           1           1           1  0.78123170         2812434   1104540412.4341249     
        2010           1           1           1  0.78137058         2812934   1104540412.9340887     
        2010           1           1           1  0.78150946         2813434   1104540413.4340525     
        2010           1           1           1  0.78164834         2813934   1104540413.9340162     
        2010           1           1           1  0.78178722         2814434   1104540414.4339800     
        2010           1           1           1  0.78192616         2814934   1104540414.9341583     
        2010           1           1           1  0.78206503         2815434   1104540415.4341221     
        2010           1           1           1  0.78220391         2815934   1104540415.9340858     
        2010           1           1           1  0.78234279         2816434   1104540416.4340496     
        2010           1           1           1  0.78248167         2816934   1104540416.9340134     
        2010           1           1           1  0.78262055         2817434   1104540417.4339771     
        2010           1           1           1  0.78275949         2817934   1104540417.9341555     
        2010           1           1           1  0.78289837         2818434   1104540418.4341192     
        2010           1           1           1  0.78303725         2818934   1104540418.9340830     
        2010           1           1           1  0.78317612         2819434   1104540419.4340467     
        2010           1           1           1  0.78331500         2819934   1104540419.9340105     
        2010           1           1           1  0.78345394         2820434   1104540420.4341888     
        2010           1           1           1  0.78359282         2820934   1104540420.9341526     
        2010           1           1           1  0.78373170         2821434   1104540421.4341164     
        2010           1           1           1  0.78387058         2821934   1104540421.9340801     
        2010           1           1           1  0.78400946         2822434   1104540422.4340439     
        2010           1           1           1  0.78414834         2822934   1104540422.9340076     
        2010           1           1           1  0.78428727         2823434   1104540423.4341860     
        2010           1           1           1  0.78442615         2823934   1104540423.9341497     
        2010           1           1           1  0.78456503         2824434   1104540424.4341135     
        2010           1           1           1  0.78470391         2824934   1104540424.9340773     
        2010           1           1           1  0.78484279         2825434   1104540425.4340410     
        2010           1           1           1  0.78498167         2825934   1104540425.9340048     
        2010           1           1           1  0.78512061         2826434   1104540426.4341831     
        2010           1           1           1  0.78525949         2826934   1104540426.9341469     
        2010           1           1           1  0.78539836         2827434   1104540427.4341106     
        2010           1           1           1  0.78553724         2827934   1104540427.9340744     
        2010           1           1           1  0.78567612         2828434   1104540428.4340382     
        2010           1           1           1  0.78581500         2828934   1104540428.9340019     
        2010           1           1           1  0.78595394         2829434   1104540429.4341803     
        2010           1           1           1  0.78609282         2829934   1104540429.9341440     
        2010           1           1           1  0.78623170         2830434   1104540430.4341078     
        2010           1           1           1  0.78637058         2830934   1104540430.9340715     
        2010           1           1           1  0.78650945         2831434   1104540431.4340353     
        2010           1           1           1  0.78664833         2831934   1104540431.9339991     
        2010           1           1           1  0.78678727         2832434   1104540432.4341774     
        2010           1           1           1  0.78692615         2832934   1104540432.9341412     
        2010           1           1           1  0.78706503         2833434   1104540433.4341049     
        2010           1           1           1  0.78720391         2833934   1104540433.9340687     
        2010           1           1           1  0.78734279         2834434   1104540434.4340324     
        2010           1           1           1  0.78748167         2834934   1104540434.9339962     
        2010           1           1           1  0.78762060         2835434   1104540435.4341745     
        2010           1           1           1  0.78775948         2835934   1104540435.9341383     
        2010           1           1           1  0.78789836         2836434   1104540436.4341021     
        2010           1           1           1  0.78803724         2836934   1104540436.9340658     
        2010           1           1           1  0.78817612         2837434   1104540437.4340296     
        2010           1           1           1  0.78831500         2837934   1104540437.9339933     
        2010           1           1           1  0.78845394         2838434   1104540438.4341717     
        2010           1           1           1  0.78859282         2838934   1104540438.9341354     
        2010           1           1           1  0.78873169         2839434   1104540439.4340992     
        2010           1           1           1  0.78887057         2839934   1104540439.9340630     
        2010           1           1           1  0.78900945         2840434   1104540440.4340267     
        2010           1           1           1  0.78914833         2840934   1104540440.9339905     
        2010           1           1           1  0.78928727         2841434   1104540441.4341688     
        2010           1           1           1  0.78942615         2841934   1104540441.9341326     
        2010           1           1           1  0.78956503         2842434   1104540442.4340963     
        2010           1           1           1  0.78970391         2842934   1104540442.9340601     
        2010           1           1           1  0.78984278         2843434   1104540443.4340239     
        2010           1           1           1  0.78998166         2843934   1104540443.9339876     
        2010           1           1           1  0.79012060         2844434   1104540444.4341660     
        2010           1           1           1  0.79025948         2844934   1104540444.9341297     
        2010           1           1           1  0.79039836         2845434   1104540445.4340935     
        2010           1           1           1  0.79053724         2845934   1104540445.9340572     
        2010           1           1           1  0.79067612         2846434   1104540446.4340210     
        2010           1           1           1  0.79081500         2846934   1104540446.9339848     
        2010           1           1           1  0.79095393         2847434   1104540447.4341631     
        2010           1           1           1  0.79109281         2847934   1104540447.9341269     
        2010           1           1           1  0.79123169         2848434   1104540448.4340906     
        2010           1           1           1  0.79137057         2848934   1104540448.9340544     
        2010           1           1           1  0.79150945         2849434   1104540449.4340181     
        2010           1           1           1  0.79164833         2849934   1104540449.9339819     
        2010           1           1           1  0.79178727         2850434   1104540450.4341602     
        2010           1           1           1  0.79192615         2850934   1104540450.9341240     
        2010           1           1           1  0.79206502         2851434   1104540451.4340878     
        2010           1           1           1  0.79220390         2851934   1104540451.9340515     
        2010           1           1           1  0.79234278         2852434   1104540452.4340153     
        2010           1           1           1  0.79248166         2852934   1104540452.9339790     
        2010           1           1           1  0.79262060         2853434   1104540453.4341574     
        2010           1           1           1  0.79275948         2853934   1104540453.9341211     
        2010           1           1           1  0.79289836         2854434   1104540454.4340849     
        2010           1           1           1  0.79303724         2854934   1104540454.9340487     
        2010           1           1           1  0.79317611         2855434   1104540455.4340124     
        2010           1           1           1  0.79331499         2855934   1104540455.9339762     
        2010           1           1           1  0.79345393         2856434   1104540456.4341545     
        2010           1           1           1  0.79359281         2856934   1104540456.9341183     
        2010           1           1           1  0.79373169         2857434   1104540457.4340820     
        2010           1           1           1  0.79387057         2857934   1104540457.9340458     
        2010           1           1           1  0.79400945         2858434   1104540458.4340096     
        2010           1           1           1  0.79414839         2858934   1104540458.9341879     
        2010           1           1           1  0.79428726         2859434   1104540459.4341516     
        2010           1           1           1  0.79442614         2859934   1104540459.9341154     
        2010           1           1           1  0.79456502         2860434   1104540460.4340792     
        2010           1           1           1  0.79470390         2860934   1104540460.9340429     
        2010           1           1           1  0.79484278         2861434   1104540461.4340067     
        2010           1           1           1  0.79498172         2861934   1104540461.9341850     
        2010           1           1           1  0.79512060         2862434   1104540462.4341488     
        2010           1           1           1  0.79525948         2862934   1104540462.9341125     
        2010           1           1           1  0.79539835         2863434   1104540463.4340763     
        2010           1           1           1  0.79553723         2863934   1104540463.9340401     
        2010           1           1           1  0.79567611         2864434   1104540464.4340038     
        2010           1           1           1  0.79581505         2864934   1104540464.9341822     
        2010           1           1           1  0.79595393         2865434   1104540465.4341459     
        2010           1           1           1  0.79609281         2865934   1104540465.9341097     
        2010           1           1           1  0.79623169         2866434   1104540466.4340734     
        2010           1           1           1  0.79637057         2866934   1104540466.9340372     
        2010           1           1           1  0.79650944         2867434   1104540467.4340010     
        2010           1           1           1  0.79664838         2867934   1104540467.9341793     
        2010           1           1           1  0.79678726         2868434   1104540468.4341431     
        2010           1           1           1  0.79692614         2868934   1104540468.9341068     
        2010           1           1           1  0.79706502         2869434   1104540469.4340706     
        2010           1           1           1  0.79720390         2869934   1104540469.9340343     
        2010           1           1           1  0.79734278         2870434   1104540470.4339981     
        2010           1           1           1  0.79748172         2870934   1104540470.9341764     
        2010           1           1           1  0.79762059         2871434   1104540471.4341402     
        2010           1           1           1  0.79775947         2871934   1104540471.9341040     
        2010           1           1           1  0.79789835         2872434   1104540472.4340677     
        2010           1           1           1  0.79803723         2872934   1104540472.9340315     
        2010           1           1           1  0.79817611         2873434   1104540473.4339952     
        2010           1           1           1  0.79831505         2873934   1104540473.9341736     
        2010           1           1           1  0.79845393         2874434   1104540474.4341373     
        2010           1           1           1  0.79859281         2874934   1104540474.9341011     
        2010           1           1           1  0.79873168         2875434   1104540475.4340649     
        2010           1           1           1  0.79887056         2875934   1104540475.9340286     
        2010           1           1           1  0.79900944         2876434   1104540476.4339924     
        2010           1           1           1  0.79914838         2876934   1104540476.9341707     
        2010           1           1           1  0.79928726         2877434   1104540477.4341345     
        2010           1           1           1  0.79942614         2877934   1104540477.9340982     
        2010           1           1           1  0.79956502         2878434   1104540478.4340620     
        2010           1           1           1  0.79970390         2878934   1104540478.9340258     
        2010           1           1           1  0.79984277         2879434   1104540479.4339895     
        2010           1           1           1  0.79998171         2879934   1104540479.9341679     
        2010           1           1           1  0.80012059         2880434   1104540480.4341316     
        2010           1           1           1  0.80025947         2880934   1104540480.9340954     
        2010           1           1           1  0.80039835         2881434   1104540481.4340591     
        2010           1           1           1  0.80053723         2881934   1104540481.9340229     
        2010           1           1           1  0.80067611         2882434   1104540482.4339867     
        2010           1           1           1  0.80081505         2882934   1104540482.9341650     
        2010           1           1           1  0.80095392         2883434   1104540483.4341288     
        2010           1           1           1  0.80109280         2883934   1104540483.9340925     
        2010           1           1           1  0.80123168         2884434   1104540484.4340563     
        2010           1           1           1  0.80137056         2884934   1104540484.9340200     
        2010           1           1           1  0.80150944         2885434   1104540485.4339838     
        2010           1           1           1  0.80164838         2885934   1104540485.9341621     
        2010           1           1           1  0.80178726         2886434   1104540486.4341259     
        2010           1           1           1  0.80192614         2886934   1104540486.9340897     
        2010           1           1           1  0.80206501         2887434   1104540487.4340534     
        2010           1           1           1  0.80220389         2887934   1104540487.9340172     
        2010           1           1           1  0.80234277         2888434   1104540488.4339809     
        2010           1           1           1  0.80248171         2888934   1104540488.9341593     
        2010           1           1           1  0.80262059         2889434   1104540489.4341230     
        2010           1           1           1  0.80275947         2889934   1104540489.9340868     
        2010           1           1           1  0.80289835         2890434   1104540490.4340506     
        2010           1           1           1  0.80303723         2890934   1104540490.9340143     
        2010           1           1           1  0.80317611         2891434   1104540491.4339781     
        2010           1           1           1  0.80331504         2891934   1104540491.9341564     
        2010           1           1           1  0.80345392         2892434   1104540492.4341202     
        2010           1           1           1  0.80359280         2892934   1104540492.9340839     
        2010           1           1           1  0.80373168         2893434   1104540493.4340477     
        2010           1           1           1  0.80387056         2893934   1104540493.9340115     
        2010           1           1           1  0.80400944         2894434   1104540494.4339752     
        2010           1           1           1  0.80414838         2894934   1104540494.9341536     
        2010           1           1           1  0.80428725         2895434   1104540495.4341173     
        2010           1           1           1  0.80442613         2895934   1104540495.9340811     
        2010           1           1           1  0.80456501         2896434   1104540496.4340448     
        2010           1           1           1  0.80470389         2896934   1104540496.9340086     
        2010           1           1           1  0.80484283         2897434   1104540497.4341869     
        2010           1           1           1  0.80498171         2897934   1104540497.9341507     
        2010           1           1           1  0.80512059         2898434   1104540498.4341145     
        2010           1           1           1  0.80525947         2898934   1104540498.9340782     
        2010           1           1           1  0.80539834         2899434   1104540499.4340420     
        2010           1           1           1  0.80553722         2899934   1104540499.9340057     
        2010           1           1           1  0.80567616         2900434   1104540500.4341841     
        2010           1           1           1  0.80581504         2900934   1104540500.9341478     
        2010           1           1           1  0.80595392         2901434   1104540501.4341116     
        2010           1           1           1  0.80609280         2901934   1104540501.9340754     
        2010           1           1           1  0.80623168         2902434   1104540502.4340391     
        2010           1           1           1  0.80637056         2902934   1104540502.9340029     
        2010           1           1           1  0.80650949         2903434   1104540503.4341812     
        2010           1           1           1  0.80664837         2903934   1104540503.9341450     
        2010           1           1           1  0.80678725         2904434   1104540504.4341087     
        2010           1           1           1  0.80692613         2904934   1104540504.9340725     
        2010           1           1           1  0.80706501         2905434   1104540505.4340363     
        2010           1           1           1  0.80720389         2905934   1104540505.9340000     
        2010           1           1           1  0.80734283         2906434   1104540506.4341784     
        2010           1           1           1  0.80748171         2906934   1104540506.9341421     
        2010           1           1           1  0.80762058         2907434   1104540507.4341059     
        2010           1           1           1  0.80775946         2907934   1104540507.9340696     
        2010           1           1           1  0.80789834         2908434   1104540508.4340334     
        2010           1           1           1  0.80803722         2908934   1104540508.9339972     
        2010           1           1           1  0.80817616         2909434   1104540509.4341755     
        2010           1           1           1  0.80831504         2909934   1104540509.9341393     
        2010           1           1           1  0.80845392         2910434   1104540510.4341030     
        2010           1           1           1  0.80859280         2910934   1104540510.9340668     
        2010           1           1           1  0.80873168         2911434   1104540511.4340305     
        2010           1           1           1  0.80887055         2911934   1104540511.9339943     
        2010           1           1           1  0.80900949         2912434   1104540512.4341726     
        2010           1           1           1  0.80914837         2912934   1104540512.9341364     
        2010           1           1           1  0.80928725         2913434   1104540513.4341002     
        2010           1           1           1  0.80942613         2913934   1104540513.9340639     
        2010           1           1           1  0.80956501         2914434   1104540514.4340277     
        2010           1           1           1  0.80970389         2914934   1104540514.9339914     
        2010           1           1           1  0.80984282         2915434   1104540515.4341698     
        2010           1           1           1  0.80998170         2915934   1104540515.9341335     
        2010           1           1           1  0.81012058         2916434   1104540516.4340973     
        2010           1           1           1  0.81025946         2916934   1104540516.9340611     
        2010           1           1           1  0.81039834         2917434   1104540517.4340248     
        2010           1           1           1  0.81053722         2917934   1104540517.9339886     
        2010           1           1           1  0.81067616         2918434   1104540518.4341669     
        2010           1           1           1  0.81081504         2918934   1104540518.9341307     
        2010           1           1           1  0.81095392         2919434   1104540519.4340944     
        2010           1           1           1  0.81109279         2919934   1104540519.9340582     
        2010           1           1           1  0.81123167         2920434   1104540520.4340219     
        2010           1           1           1  0.81137055         2920934   1104540520.9339857     
        2010           1           1           1  0.81150949         2921434   1104540521.4341640     
        2010           1           1           1  0.81164837         2921934   1104540521.9341278     
        2010           1           1           1  0.81178725         2922434   1104540522.4340916     
        2010           1           1           1  0.81192613         2922934   1104540522.9340553     
        2010           1           1           1  0.81206501         2923434   1104540523.4340191     
        2010           1           1           1  0.81220388         2923934   1104540523.9339828     
        2010           1           1           1  0.81234282         2924434   1104540524.4341612     
        2010           1           1           1  0.81248170         2924934   1104540524.9341249     
        2010           1           1           1  0.81262058         2925434   1104540525.4340887     
        2010           1           1           1  0.81275946         2925934   1104540525.9340525     
        2010           1           1           1  0.81289834         2926434   1104540526.4340162     
        2010           1           1           1  0.81303722         2926934   1104540526.9339800     
        2010           1           1           1  0.81317616         2927434   1104540527.4341583     
        2010           1           1           1  0.81331503         2927934   1104540527.9341221     
        2010           1           1           1  0.81345391         2928434   1104540528.4340858     
        2010           1           1           1  0.81359279         2928934   1104540528.9340496     
        2010           1           1           1  0.81373167         2929434   1104540529.4340134     
        2010           1           1           1  0.81387055         2929934   1104540529.9339771     
        2010           1           1           1  0.81400949         2930434   1104540530.4341555     
        2010           1           1           1  0.81414837         2930934   1104540530.9341192     
        2010           1           1           1  0.81428725         2931434   1104540531.4340830     
        2010           1           1           1  0.81442612         2931934   1104540531.9340467     
        2010           1           1           1  0.81456500         2932434   1104540532.4340105     
        2010           1           1           1  0.81470394         2932934   1104540532.9341888     
        2010           1           1           1  0.81484282         2933434   1104540533.4341526     
        2010           1           1           1  0.81498170         2933934   1104540533.9341164     
        2010           1           1           1  0.81512058         2934434   1104540534.4340801     
        2010           1           1           1  0.81525946         2934934   1104540534.9340439     
        2010           1           1           1  0.81539834         2935434   1104540535.4340076     
        2010           1           1           1  0.81553727         2935934   1104540535.9341860     
        2010           1           1           1  0.81567615         2936434   1104540536.4341497     
        2010           1           1           1  0.81581503         2936934   1104540536.9341135     
        2010           1           1           1  0.81595391         2937434   1104540537.4340773     
        2010           1           1           1  0.81609279         2937934   1104540537.9340410     
        2010           1           1           1  0.81623167         2938434   1104540538.4340048     
        2010           1           1           1  0.81637061         2938934   1104540538.9341831     
        2010           1           1           1  0.81650949         2939434   1104540539.4341469     
        2010           1           1           1  0.81664836         2939934   1104540539.9341106     
        2010           1           1           1  0.81678724         2940434   1104540540.4340744     
        2010           1           1           1  0.81692612         2940934   1104540540.9340382     
        2010           1           1           1  0.81706500         2941434   1104540541.4340019     
        2010           1           1           1  0.81720394         2941934   1104540541.9341803     
        2010           1           1           1  0.81734282         2942434   1104540542.4341440     
        2010           1           1           1  0.81748170         2942934   1104540542.9341078     
        2010           1           1           1  0.81762058         2943434   1104540543.4340715     
        2010           1           1           1  0.81775945         2943934   1104540543.9340353     
        2010           1           1           1  0.81789833         2944434   1104540544.4339991     
        2010           1           1           1  0.81803727         2944934   1104540544.9341774     
        2010           1           1           1  0.81817615         2945434   1104540545.4341412     
        2010           1           1           1  0.81831503         2945934   1104540545.9341049     
        2010           1           1           1  0.81845391         2946434   1104540546.4340687     
        2010           1           1           1  0.81859279         2946934   1104540546.9340324     
        2010           1           1           1  0.81873167         2947434   1104540547.4339962     
        2010           1           1           1  0.81887060         2947934   1104540547.9341745     
        2010           1           1           1  0.81900948         2948434   1104540548.4341383     
        2010           1           1           1  0.81914836         2948934   1104540548.9341021     
        2010           1           1           1  0.81928724         2949434   1104540549.4340658     
        2010           1           1           1  0.81942612         2949934   1104540549.9340296     
        2010           1           1           1  0.81956500         2950434   1104540550.4339933     
        2010           1           1           1  0.81970394         2950934   1104540550.9341717     
        2010           1           1           1  0.81984282         2951434   1104540551.4341354     
        2010           1           1           1  0.81998169         2951934   1104540551.9340992     
        2010           1           1           1  0.82012057         2952434   1104540552.4340630     
        2010           1           1           1  0.82025945         2952934   1104540552.9340267     
        2010           1           1           1  0.82039833         2953434   1104540553.4339905     
        2010           1           1           1  0.82053727         2953934   1104540553.9341688     
        2010           1           1           1  0.82067615         2954434   1104540554.4341326     
        2010           1           1           1  0.82081503         2954934   1104540554.9340963     
        2010           1           1           1  0.82095391         2955434   1104540555.4340601     
        2010           1           1           1  0.82109278         2955934   1104540555.9340239     
        2010           1           1           1  0.82123166         2956434   1104540556.4339876     
        2010           1           1           1  0.82137060         2956934   1104540556.9341660     
        2010           1           1           1  0.82150948         2957434   1104540557.4341297     
        2010           1           1           1  0.82164836         2957934   1104540557.9340935     
        2010           1           1           1  0.82178724         2958434   1104540558.4340572     
        2010           1           1           1  0.82192612         2958934   1104540558.9340210     
        2010           1           1           1  0.82206500         2959434   1104540559.4339848     
        2010           1           1           1  0.82220393         2959934   1104540559.9341631     
        2010           1           1           1  0.82234281         2960434   1104540560.4341269     
        2010           1           1           1  0.82248169         2960934   1104540560.9340906     
        2010           1           1           1  0.82262057         2961434   1104540561.4340544     
        2010           1           1           1  0.82275945         2961934   1104540561.9340181     
        2010           1           1           1  0.82289833         2962434   1104540562.4339819     
        2010           1           1           1  0.82303727         2962934   1104540562.9341602     
        2010           1           1           1  0.82317615         2963434   1104540563.4341240     
        2010           1           1           1  0.82331502         2963934   1104540563.9340878     
        2010           1           1           1  0.82345390         2964434   1104540564.4340515     
        2010           1           1           1  0.82359278         2964934   1104540564.9340153     
        2010           1           1           1  0.82373166         2965434   1104540565.4339790     
        2010           1           1           1  0.82387060         2965934   1104540565.9341574     
        2010           1           1           1  0.82400948         2966434   1104540566.4341211     
        2010           1           1           1  0.82414836         2966934   1104540566.9340849     
        2010           1           1           1  0.82428724         2967434   1104540567.4340487     
        2010           1           1           1  0.82442611         2967934   1104540567.9340124     
        2010           1           1           1  0.82456499         2968434   1104540568.4339762     
        2010           1           1           1  0.82470393         2968934   1104540568.9341545     
        2010           1           1           1  0.82484281         2969434   1104540569.4341183     
        2010           1           1           1  0.82498169         2969934   1104540569.9340820     
        2010           1           1           1  0.82512057         2970434   1104540570.4340458     
        2010           1           1           1  0.82525945         2970934   1104540570.9340096     
        2010           1           1           1  0.82539839         2971434   1104540571.4341879     
        2010           1           1           1  0.82553726         2971934   1104540571.9341516     
        2010           1           1           1  0.82567614         2972434   1104540572.4341154     
        2010           1           1           1  0.82581502         2972934   1104540572.9340792     
        2010           1           1           1  0.82595390         2973434   1104540573.4340429     
        2010           1           1           1  0.82609278         2973934   1104540573.9340067     
        2010           1           1           1  0.82623172         2974434   1104540574.4341850     
        2010           1           1           1  0.82637060         2974934   1104540574.9341488     
        2010           1           1           1  0.82650948         2975434   1104540575.4341125     
        2010           1           1           1  0.82664835         2975934   1104540575.9340763     
        2010           1           1           1  0.82678723         2976434   1104540576.4340401     
        2010           1           1           1  0.82692611         2976934   1104540576.9340038     
        2010           1           1           1  0.82706505         2977434   1104540577.4341822     
        2010           1           1           1  0.82720393         2977934   1104540577.9341459     
        2010           1           1           1  0.82734281         2978434   1104540578.4341097     
        2010           1           1           1  0.82748169         2978934   1104540578.9340734     
        2010           1           1           1  0.82762057         2979434   1104540579.4340372     
        2010           1           1           1  0.82775944         2979934   1104540579.9340010     
        2010           1           1           1  0.82789838         2980434   1104540580.4341793     
        2010           1           1           1  0.82803726         2980934   1104540580.9341431     
        2010           1           1           1  0.82817614         2981434   1104540581.4341068     
        2010           1           1           1  0.82831502         2981934   1104540581.9340706     
        2010           1           1           1  0.82845390         2982434   1104540582.4340343     
        2010           1           1           1  0.82859278         2982934   1104540582.9339981     
        2010           1           1           1  0.82873172         2983434   1104540583.4341764     
        2010           1           1           1  0.82887059         2983934   1104540583.9341402     
        2010           1           1           1  0.82900947         2984434   1104540584.4341040     
        2010           1           1           1  0.82914835         2984934   1104540584.9340677     
        2010           1           1           1  0.82928723         2985434   1104540585.4340315     
        2010           1           1           1  0.82942611         2985934   1104540585.9339952     
        2010           1           1           1  0.82956505         2986434   1104540586.4341736     
        2010           1           1           1  0.82970393         2986934   1104540586.9341373     
        2010           1           1           1  0.82984281         2987434   1104540587.4341011     
        2010           1           1           1  0.82998168         2987934   1104540587.9340649     
        2010           1           1           1  0.83012056         2988434   1104540588.4340286     
        2010           1           1           1  0.83025944         2988934   1104540588.9339924     
        2010           1           1           1  0.83039838         2989434   1104540589.4341707     
        2010           1           1           1  0.83053726         2989934   1104540589.9341345     
        2010           1           1           1  0.83067614         2990434   1104540590.4340982     
        2010           1           1           1  0.83081502         2990934   1104540590.9340620     
        2010           1           1           1  0.83095390         2991434   1104540591.4340258     
        2010           1           1           1  0.83109277         2991934   1104540591.9339895     
        2010           1           1           1  0.83123171         2992434   1104540592.4341679     
        2010           1           1           1  0.83137059         2992934   1104540592.9341316     
        2010           1           1           1  0.83150947         2993434   1104540593.4340954     
        2010           1           1           1  0.83164835         2993934   1104540593.9340591     
        2010           1           1           1  0.83178723         2994434   1104540594.4340229     
        2010           1           1           1  0.83192611         2994934   1104540594.9339867     
        2010           1           1           1  0.83206505         2995434   1104540595.4341650     
        2010           1           1           1  0.83220392         2995934   1104540595.9341288     
        2010           1           1           1  0.83234280         2996434   1104540596.4340925     
        2010           1           1           1  0.83248168         2996934   1104540596.9340563     
        2010           1           1           1  0.83262056         2997434   1104540597.4340200     
        2010           1           1           1  0.83275944         2997934   1104540597.9339838     
        2010           1           1           1  0.83289838         2998434   1104540598.4341621     
        2010           1           1           1  0.83303726         2998934   1104540598.9341259     
        2010           1           1           1  0.83317614         2999434   1104540599.4340897     
        2010           1           1           1  0.83331501         2999934   1104540599.9340534     
        2010           1           1           1  0.83345389         3000434   1104540600.4340172     
        2010           1           1           1  0.83359277         3000934   1104540600.9339809     
        2010           1           1           1  0.83373171         3001434   1104540601.4341593     
        2010           1           1           1  0.83387059         3001934   1104540601.9341230     
        2010           1           1           1  0.83400947         3002434   1104540602.4340868     
        2010           1           1           1  0.83414835         3002934   1104540602.9340506     
        2010           1           1           1  0.83428723         3003434   1104540603.4340143     
        2010           1           1           1  0.83442611         3003934   1104540603.9339781     
        2010           1           1           1  0.83456504         3004434   1104540604.4341564     
        2010           1           1           1  0.83470392         3004934   1104540604.9341202     
        2010           1           1           1  0.83484280         3005434   1104540605.4340839     
        2010           1           1           1  0.83498168         3005934   1104540605.9340477     
        2010           1           1           1  0.83512056         3006434   1104540606.4340115     
        2010           1           1           1  0.83525944         3006934   1104540606.9339752     
        2010           1           1           1  0.83539838         3007434   1104540607.4341536     
        2010           1           1           1  0.83553725         3007934   1104540607.9341173     
        2010           1           1           1  0.83567613         3008434   1104540608.4340811     
        2010           1           1           1  0.83581501         3008934   1104540608.9340448     
        2010           1           1           1  0.83595389         3009434   1104540609.4340086     
        2010           1           1           1  0.83609283         3009934   1104540609.9341869     
        2010           1           1           1  0.83623171         3010434   1104540610.4341507     
        2010           1           1           1  0.83637059         3010934   1104540610.9341145     
        2010           1           1           1  0.83650947         3011434   1104540611.4340782     
        2010           1           1           1  0.83664834         3011934   1104540611.9340420     
        2010           1           1           1  0.83678722         3012434   1104540612.4340057     
        2010           1           1           1  0.83692616         3012934   1104540612.9341841     
        2010           1           1           1  0.83706504         3013434   1104540613.4341478     
        2010           1           1           1  0.83720392         3013934   1104540613.9341116     
        2010           1           1           1  0.83734280         3014434   1104540614.4340754     
        2010           1           1           1  0.83748168         3014934   1104540614.9340391     
        2010           1           1           1  0.83762056         3015434   1104540615.4340029     
        2010           1           1           1  0.83775949         3015934   1104540615.9341812     
        2010           1           1           1  0.83789837         3016434   1104540616.4341450     
        2010           1           1           1  0.83803725         3016934   1104540616.9341087     
        2010           1           1           1  0.83817613         3017434   1104540617.4340725     
        2010           1           1           1  0.83831501         3017934   1104540617.9340363     
        2010           1           1           1  0.83845389         3018434   1104540618.4340000     
        2010           1           1           1  0.83859283         3018934   1104540618.9341784     
        2010           1           1           1  0.83873171         3019434   1104540619.4341421     
        2010           1           1           1  0.83887058         3019934   1104540619.9341059     
        2010           1           1           1  0.83900946         3020434   1104540620.4340696     
        2010           1           1           1  0.83914834         3020934   1104540620.9340334     
        2010           1           1           1  0.83928722         3021434   1104540621.4339972     
        2010           1           1           1  0.83942616         3021934   1104540621.9341755     
        2010           1           1           1  0.83956504         3022434   1104540622.4341393     
        2010           1           1           1  0.83970392         3022934   1104540622.9341030     
        2010           1           1           1  0.83984280         3023434   1104540623.4340668     
        2010           1           1           1  0.83998168         3023934   1104540623.9340305     
        2010           1           1           1  0.84012055         3024434   1104540624.4339943     
        2010           1           1           1  0.84025949         3024934   1104540624.9341726     
        2010           1           1           1  0.84039837         3025434   1104540625.4341364     
        2010           1           1           1  0.84053725         3025934   1104540625.9341002     
        2010           1           1           1  0.84067613         3026434   1104540626.4340639     
        2010           1           1           1  0.84081501         3026934   1104540626.9340277     
        2010           1           1           1  0.84095389         3027434   1104540627.4339914     
        2010           1           1           1  0.84109282         3027934   1104540627.9341698     
        2010           1           1           1  0.84123170         3028434   1104540628.4341335     
        2010           1           1           1  0.84137058         3028934   1104540628.9340973     
        2010           1           1           1  0.84150946         3029434   1104540629.4340611     
